tourney_name,winner,loser,Winner,Loser,Round,Round.1,AvgW,AvgL,Avgoddsw,Avgoddsl
Sofia,Copil,Muller,Kovalik,Baghdatis,3,3,3,1.39,,
Sofia,Basic,Marterer,Wawrinka,Troicki,3,3,1.51,2.56,,
Sofia,Wawrinka,Troicki,Basic,Marterer,3,3,2.37,1.58,,
Sofia,Copil,Kovalik,Copil,Kovalik,2,2,1.43,2.84,,
Sofia,Basic,Wawrinka,Basic,Wawrinka,2,2,3.58,1.29,,
Sofia,Basic,Copil,Basic,Copil,1,1,2.3,1.61,,
Buenos Aires,Garcia,Berlocq,Lajovic,Bagnis,5,5,1.94,1.84,,
Buenos Aires,Delbonis,Mayer,Delbonis,Mayer,5,5,1.29,3.6,,
Buenos Aires,Elias,Carballes,Bellucci,Cachin,5,5,1.31,3.45,,
Buenos Aires,Bedene,Vesely,Garcia-Lopez,Berlocq,5,5,1.89,1.9,,
Buenos Aires,Bellucci,Cachin,Pella,Kicker,5,5,1.47,2.68,,
Buenos Aires,Schwartzman,Haider,Bedene,Vesely,5,5,1.99,1.81,,
Buenos Aires,Monfils,Cuevas,Mayer,Dutra,5,5,1.46,2.71,,
Buenos Aires,Lajovic,Bagnis,Verdasco,Monteiro,5,5,1.39,2.98,,
Buenos Aires,Mayer,Dutra,Monfils,Cuevas,5,5,1.89,1.91,,
Buenos Aires,Verdasco,Monteiro,Elias,Carballes,5,5,2.02,1.79,,
Buenos Aires,Pella,Kicker,Zeballos,Cecchinato,5,5,1.73,2.1,,
Buenos Aires,Zeballos,Cecchinato,Schwartzman,Haider-Maurer,5,5,1.06,9.84,,
Buenos Aires,Garcia,Carreno,Pella,Verdasco,4,4,2.39,1.58,,
Buenos Aires,Delbonis,Elias,Bedene,Ramos-Vinolas,4,4,2.04,1.77,,
Buenos Aires,Bedene,Ramos,Schwartzman,Bellucci,4,4,1.26,3.84,,
Buenos Aires,Schwartzman,Bellucci,Thiem,Zeballos,4,4,1.15,5.39,,
Buenos Aires,Monfils,Lajovic,Garcia-Lopez,Carreno,4,4,2.57,1.51,,
Buenos Aires,Mayer,Fognini,Delbonis,Elias,4,4,1.63,2.27,,
Buenos Aires,Pella,Verdasco,Monfils,Lajovic,4,4,1.38,3.05,,
Buenos Aires,Thiem,Zeballos,Mayer,Fognini,4,4,2.32,1.6,,
Buenos Aires,Delbonis,Garcia,Delbonis,Garcia-Lopez,3,3,1.67,2.2,,
Buenos Aires,Bedene,Schwartzman,Bedene,Schwartzman,3,3,2.69,1.47,,
Buenos Aires,Monfils,Mayer,Monfils,Mayer,3,3,1.51,2.57,,
Buenos Aires,Thiem,Pella,Thiem,Pella,3,3,1.3,3.57,,
Buenos Aires,Bedene,Delbonis,Bedene,Delbonis,2,2,1.61,2.34,,
Buenos Aires,Thiem,Monfils,Thiem,Monfils,2,2,1.42,2.88,,
Buenos Aires,Thiem,Bedene,Thiem,Bedene,1,1,1.2,4.62,,
New York,Youzhny,Ebden,Sela,Basilashvili,5,5,2.01,1.8,,
New York,Karlovic,Donaldson,Karlovic,Donaldson,5,5,1.64,2.25,,
New York,Harrison,Young,Harrison,Young,5,5,1.41,2.87,,
New York,Gojowczyk,Kavcic,Tiafoe,Korda,5,5,1.15,5.25,,
New York,Chardy,Travaglia,Menendez-Maceiras,Johnson,5,5,3.41,1.31,,
New York,Menendez,Johnson,Albot,Fratangelo,5,5,2.22,1.66,,
New York,Nishikori,Rubin,Gojowczyk,Kavcic,5,5,1.22,4.21,,
New York,Donskoy,Estrella,Chardy,Travaglia,5,5,1.63,2.28,,
New York,Albot,Fratangelo,Donskoy,Estrella,5,5,1.21,4.37,,
New York,Sela,Basilashvili,Nishikori,Rubin,5,5,1.14,5.69,,
New York,Tiafoe,Korda,Youzhny,Ebden,5,5,1.85,1.95,,
New York,Escobedo,McDonald,Escobedo,Mcdonald,5,5,2.24,1.65,,
New York,Querrey,Youzhny,Mannarino,Gojowczyk,4,4,1.89,1.9,,
New York,Karlovic,Harrison,Menendez-Maceiras,Chardy,4,4,3.38,1.32,,
New York,Mannarino,Gojowczyk,Albot,Isner,4,4,4.49,1.2,,
New York,Menendez,Chardy,Nishikori,Donskoy,4,4,1.24,4.03,,
New York,Nishikori,Donskoy,Tiafoe,Sela,4,4,1.69,2.15,,
New York,Albot,Isner,Karlovic,Harrison,4,4,2,1.8,,
New York,Tiafoe,Sela,Anderson,Escobedo,4,4,1.2,4.52,,
New York,Anderson,Escobedo,Querrey,Youzhny,4,4,1.33,3.29,,
New York,Querrey,Karlovic,Mannarino,Menendez-Maceiras,3,3,1.21,4.46,,
New York,Mannarino,Menendez,Querrey,Karlovic,3,3,1.7,2.16,,
New York,Nishikori,Albot,Nishikori,Albot,3,3,1.11,6.61,,
New York,Anderson,Tiafoe,Anderson,Tiafoe,3,3,1.35,3.19,,
New York,Querrey,Mannarino,Querrey,Mannarino,2,2,1.67,2.21,,
New York,Anderson,Nishikori,Anderson,Nishikori,2,2,2.28,1.63,,
New York,Anderson,Querrey,Anderson,Querrey,1,1,1.75,2.09,,
Rotterdam,Dimitrov,Sugita,Lopez,Klizan,5,5,2.01,1.79,,
Rotterdam,Krajinovic,Auger,Berdych,Zverev,5,5,1.16,5.16,,
Rotterdam,Dzumhur,Copil,Zverev,Ferrer,5,5,1.33,3.28,,
Rotterdam,Rublev,Pouille,Seppi,Sousa,5,5,1.78,2.02,,
Rotterdam,Goffin,Mahut,Kohlschreiber,Khachanov,5,5,2.32,1.61,,
Rotterdam,Lopez,Klizan,Troicki,Struff,5,5,2.26,1.64,,
Rotterdam,Troicki,Lennard,Medvedev,Muller,5,5,1.84,1.96,,
Rotterdam,Berdych,Zverev,Goffin,Mahut,5,5,1.14,5.66,,
Rotterdam,Medvedev,Muller,Griekspoor,Wawrinka,5,5,6.4,1.12,,
Rotterdam,Hugues,Gasquet,Krajinovic,Auger-Aliassime,5,5,1.65,2.24,,
Rotterdam,Seppi,Sousa,Herbert,Gasquet,5,5,3.14,1.36,,
Rotterdam,Zverev,Ferrer,Rublev,Pouille,5,5,1.81,2,,
Rotterdam,Griekspoor,Wawrinka,Dzumhur,Copil,5,5,1.48,2.63,,
Rotterdam,Haase,De,Haase,De,5,5,1.4,2.91,,
Rotterdam,Kohlschreiber,Khachanov,Dimitrov,Sugita,5,5,1.22,4.27,,
Rotterdam,Federer,Bemelmans,Federer,Bemelmans,5,5,1.03,13.66,,
Rotterdam,Dimitrov,Krajinovic,Goffin,Lopez,4,4,1.18,4.94,,
Rotterdam,Rublev,Dzumhur,Berdych,Troicki,4,4,1.2,4.51,,
Rotterdam,Goffin,Lopez,Seppi,Zverev,4,4,5,1.17,,
Rotterdam,Berdych,Troicki,Rublev,Dzumhur,4,4,1.42,2.87,,
Rotterdam,Medvedev,Hugues,Medvedev,Herbert,4,4,1.54,2.48,,
Rotterdam,Seppi,Zverev,Dimitrov,Krajinovic,4,4,1.16,5.22,,
Rotterdam,Haase,Griekspoor,Federer,Kohlschreiber,4,4,1.04,11.36,,
Rotterdam,Federer,Kohlschreiber,Haase,Griekspoor,4,4,1.24,4.09,,
Rotterdam,Dimitrov,Rublev,Goffin,Berdych,3,3,1.7,2.17,,
Rotterdam,Goffin,Berdych,Dimitrov,Rublev,3,3,1.47,2.71,,
Rotterdam,Seppi,Medvedev,Federer,Haase,3,3,1.05,10.58,,
Rotterdam,Federer,Haase,Seppi,Medvedev,3,3,2.01,1.8,,
Rotterdam,Dimitrov,Goffin,Dimitrov,Goffin,2,2,1.64,2.27,,
Rotterdam,Federer,Seppi,Federer,Seppi,2,2,1.05,10.75,,
Rotterdam,Federer,Dimitrov,Federer,Dimitrov,1,1,1.27,3.83,,
Delray Beach,Martin,Chardy,Chung,Norrie,5,5,1.26,3.79,,
Delray Beach,Tiafoe,Ebden,Young,Ramanathan,5,5,1.6,2.35,,
Delray Beach,Skugor,Bublik,Tiafoe,Ebden,5,5,1.7,2.14,,
Delray Beach,Chung,Norrie,Sock,Smith,5,5,1.3,3.49,,
Delray Beach,Fritz,Querrey,Isner,Albot,5,5,1.29,3.58,,
Delray Beach,Youzhny,Sela,Opelka,Harrison,5,5,2.83,1.43,,
Delray Beach,Shapovalov,Karlovic,Gojowczyk,Lacko,5,5,1.57,2.4,,
Delray Beach,Donaldson,Polansky,Johnson,Basilashvili,5,5,1.45,2.75,,
Delray Beach,Raonic,Daniel,Skugor,Bublik,5,5,2.08,1.75,,
Delray Beach,Johnson,Basilashvili,Raonic,Daniel,5,5,1.15,5.51,,
Delray Beach,Young,Ramanathan,Donaldson,Polansky,5,5,1.36,3.14,,
Delray Beach,Donskoy,King,Donskoy,King,5,5,1.7,2.15,,
Delray Beach,Isner,Albot,Shapovalov,Karlovic,5,5,1.73,2.09,,
Delray Beach,Gojowczyk,Lacko,Youzhny,Sela,5,5,2.09,1.74,,
Delray Beach,Opelka,Harrison,Fritz,Querrey,5,5,2.56,1.51,,
Delray Beach,Sock,Patrick,Del,Chardy,5,5,1.18,4.86,,
Delray Beach,Tiafoe,Martin,Donskoy,Young,4,4,2.14,1.71,,
Delray Beach,Chung,Skugor,Gojowczyk,Isner,4,4,2.47,1.54,,
Delray Beach,Fritz,Youzhny,Johnson,Raonic,4,4,2.97,1.4,,
Delray Beach,Shapovalov,Donaldson,Opelka,Sock,4,4,3.15,1.36,,
Delray Beach,Johnson,Raonic,Shapovalov,Donaldson,4,4,1.52,2.52,,
Delray Beach,Donskoy,Young,Fritz,Youzhny,4,4,1.54,2.49,,
Delray Beach,Gojowczyk,Isner,Chung,Skugor,4,4,1.11,6.42,,
Delray Beach,Opelka,Sock,Tiafoe,Del,4,4,4.26,1.22,,
Delray Beach,Tiafoe,Chung,Johnson,Donskoy,3,3,1.47,2.69,,
Delray Beach,Shapovalov,Fritz,Gojowczyk,Opelka,3,3,1.53,2.53,,
Delray Beach,Johnson,Donskoy,Shapovalov,Fritz,3,3,1.66,2.23,,
Delray Beach,Gojowczyk,Opelka,Tiafoe,Chung,3,3,3.24,1.35,,
Delray Beach,Tiafoe,Shapovalov,Gojowczyk,Johnson,2,2,2.22,1.66,,
Delray Beach,Gojowczyk,Johnson,Tiafoe,Shapovalov,2,2,2.43,1.57,,
Delray Beach,Tiafoe,Gojowczyk,Tiafoe,Gojowczyk,1,1,1.85,1.96,,
Marseille,Ivashka,Djere,Dzumhur,Kukushkin,5,5,1.35,3.21,,
Marseille,Mahut,Tsitsipas,Benneteau,Jaziri,5,5,1.35,3.2,,
Marseille,Muller,Stakhovsky,Fabbiano,Auger-Aliassime,5,5,2.47,1.54,,
Marseille,Hugues,Gombos,Krajinovic,Sousa,5,5,1.64,2.26,,
Marseille,Simon,Marterer,Ivashka,Djere,5,5,1.41,2.91,,
Marseille,Krajinovic,Sousa,Khachanov,Bemelmans,5,5,1.53,2.49,,
Marseille,Dzumhur,Kukushkin,Travaglia,Gaston,5,5,1.04,10.81,,
Marseille,Fabbiano,Auger,Simon,Marterer,5,5,1.68,2.17,,
Marseille,Travaglia,Gaston,Herbert,Gombos,5,5,1.65,2.23,,
Marseille,Khachanov,Bemelmans,Zverev,Kavcic,5,5,1.37,3.06,,
Marseille,Zverev,Kavcic,Muller,Stakhovsky,5,5,1.46,2.68,,
Marseille,Benneteau,Jaziri,Mahut,Tsitsipas,5,5,2.11,1.72,,
Marseille,Ivashka,Wawrinka,Dzumhur,Fabbiano,4,4,1.23,4.19,,
Marseille,Mahut,Muller,Pouille,Herbert,4,4,1.43,2.84,,
Marseille,Pouille,Hugues,Benneteau,Bautista,4,4,2.57,1.51,,
Marseille,Krajinovic,Simon,Khachanov,Zverev,4,4,1.48,2.63,,
Marseille,Dzumhur,Fabbiano,Krajinovic,Simon,4,4,2.23,1.65,,
Marseille,Berdych,Travaglia,Mahut,Muller,4,4,2.1,1.74,,
Marseille,Khachanov,Zverev,Berdych,Travaglia,4,4,1.13,5.91,,
Marseille,Benneteau,Bautista,Ivashka,Wawrinka,4,4,2.64,1.48,,
Marseille,Ivashka,Mahut,Khachanov,Benneteau,3,3,1.68,2.19,,
Marseille,Pouille,Krajinovic,Berdych,Dzumhur,3,3,1.32,3.39,,
Marseille,Berdych,Dzumhur,Pouille,Krajinovic,3,3,1.4,2.96,,
Marseille,Khachanov,Benneteau,Ivashka,Mahut,3,3,2.36,1.59,,
Marseille,Pouille,Ivashka,Khachanov,Berdych,2,2,2.17,1.69,,
Marseille,Khachanov,Berdych,Pouille,Ivashka,2,2,1.22,4.31,,
Marseille,Khachanov,Pouille,Khachanov,Pouille,1,1,2.01,1.81,,
Rio De Janeiro,Thiem,Lajovic,Jarry,Garcia-Lopez,5,5,2.16,1.69,,
Rio De Janeiro,Andujar,Melzer,Ramos-Vinolas,Dutra,5,5,1.28,3.69,,
Rio De Janeiro,Kicker,Estrella,Sandgren,Carballes,5,5,3.05,1.38,,
Rio De Janeiro,Verdasco,Mayer,Verdasco,Mayer,5,5,1.7,2.15,,
Rio De Janeiro,Carreno,Cecchinato,Cilic,Berlocq,5,5,1.17,4.99,,
Rio De Janeiro,Bedene,Haider,Elias,Pella,5,5,3.46,1.31,,
Rio De Janeiro,Sandgren,Carballes,Fognini,Bellucci,5,5,1.43,2.8,,
Rio De Janeiro,Fognini,Bellucci,Andujar,Melzer,5,5,3.57,1.29,,
Rio De Janeiro,Cuevas,Monteiro,Kicker,Estrella,5,5,1.35,3.19,,
Rio De Janeiro,Elias,Pella,Schwartzman,Ruud,5,5,1.29,3.59,,
Rio De Janeiro,Jarry,Garcia,Cuevas,Monteiro,5,5,1.48,2.64,,
Rio De Janeiro,Ramos,Dutra,Delbonis,Vesely,5,5,1.64,2.26,,
Rio De Janeiro,Schwartzman,Ruud,Bedene,Haider-Maurer,5,5,1.12,6.22,,
Rio De Janeiro,Delbonis,Vesely,Carreno,Cecchinato,5,5,1.39,2.97,,
Rio De Janeiro,Monfils,Zeballos,Monfils,Zeballos,5,5,1.3,3.53,,
Rio De Janeiro,Cilic,Berlocq,Thiem,Lajovic,5,5,1.1,6.86,,
Rio De Janeiro,Thiem,Andujar,Schwartzman,Delbonis,4,4,1.42,2.87,,
Rio De Janeiro,Verdasco,Kicker,Jarry,Ramos-Vinolas,4,4,2.83,1.43,,
Rio De Janeiro,Bedene,Carreno,Bedene,Carreno,4,4,1.85,1.95,,
Rio De Janeiro,Fognini,Sandgren,Cuevas,Elias,4,4,1.38,3.03,,
Rio De Janeiro,Cuevas,Elias,Fognini,Sandgren,4,4,1.25,3.9,,
Rio De Janeiro,Jarry,Ramos,Monfils,Cilic,4,4,2.83,1.42,,
Rio De Janeiro,Schwartzman,Delbonis,Verdasco,Kicker,4,4,1.36,3.16,,
Rio De Janeiro,Monfils,Cilic,Thiem,Andujar,4,4,1.05,10,,
Rio De Janeiro,Verdasco,Thiem,Jarry,Cuevas,3,3,2.66,1.49,,
Rio De Janeiro,Fognini,Bedene,Schwartzman,Monfils,3,3,1.78,2.03,,
Rio De Janeiro,Jarry,Cuevas,Verdasco,Thiem,3,3,4,1.25,,
Rio De Janeiro,Schwartzman,Monfils,Fognini,Bedene,3,3,1.83,1.98,,
Rio De Janeiro,Verdasco,Fognini,Schwartzman,Jarry,2,2,1.28,3.74,,
Rio De Janeiro,Schwartzman,Jarry,Verdasco,Fognini,2,2,1.71,2.14,,
Rio De Janeiro,Schwartzman,Verdasco,Schwartzman,Verdasco,1,1,1.73,2.11,,
Acapulco,Zverev,McDonald,Donaldson,Basilashvili,5,5,1.43,2.82,,
Acapulco,Gojowczyk,Gomez,Harrison,Isner,5,5,2.24,1.65,,
Acapulco,Schwartzman,Verdasco,Ferrer,Rublev,5,5,2.46,1.55,,
Acapulco,Harrison,Isner,Anderson,Albot,5,5,1.15,5.37,,
Acapulco,Thiem,Norrie,Ebden,Querrey,5,5,4.08,1.24,,
Acapulco,Shapovalov,Nishikori,Mannarino,Berankis,5,5,1.37,3.12,,
Acapulco,Ferrer,Rublev,Shapovalov,Nishikori,5,5,2.69,1.47,,
Acapulco,Martin,Zverev,Chung,Young,5,5,1.26,3.84,,
Acapulco,Anderson,Albot,Del,Zverev,5,5,1.15,5.39,,
Acapulco,Mannarino,Berankis,Escobedo,Sock,5,5,2.52,1.53,,
Acapulco,Chung,Young,Kokkinakis,Bublik,5,5,1.71,2.13,,
Acapulco,Escobedo,Sock,Schwartzman,Verdasco,5,5,1.63,2.27,,
Acapulco,Ebden,Querrey,Lopez,Daniel,5,5,1.39,3.09,,
Acapulco,Donaldson,Basilashvili,Thiem,Norrie,5,5,1.23,4.19,,
Acapulco,Kokkinakis,Bublik,Zverev,Mcdonald,5,5,1.06,9.4,,
Acapulco,Lopez,Daniel,Gojowczyk,Gomez,5,5,1.06,9,,
Acapulco,Zverev,Gojowczyk,Chung,Escobedo,4,4,1.23,4.14,,
Acapulco,Harrison,Schwartzman,Donaldson,Ebden,4,4,1.54,2.49,,
Acapulco,Thiem,Shapovalov,Harrison,Schwartzman,4,4,2.43,1.56,,
Acapulco,Martin,Ferrer,Thiem,Shapovalov,4,4,1.75,2.07,,
Acapulco,Anderson,Mannarino,Zverev,Gojowczyk,4,4,1.27,3.75,,
Acapulco,Chung,Escobedo,Lopez,Kokkinakis,4,4,1.87,1.92,,
Acapulco,Donaldson,Ebden,Anderson,Mannarino,4,4,1.38,3.06,,
Acapulco,Lopez,Kokkinakis,Del,Ferrer,4,4,1.32,3.41,,
Acapulco,Zverev,Harrison,Donaldson,Lopez,3,3,1.83,1.99,,
Acapulco,Martin,Thiem,Zverev,Harrison,3,3,1.29,3.67,,
Acapulco,Anderson,Chung,Anderson,Chung,3,3,1.72,2.13,,
Acapulco,Donaldson,Lopez,Del,Thiem,3,3,1.85,1.97,,
Acapulco,Martin,Zverev,Anderson,Donaldson,2,2,1.31,3.47,,
Acapulco,Anderson,Donaldson,Del,Zverev,2,2,1.94,1.87,,
Acapulco,Martin,Anderson,Del,Anderson,1,1,1.48,2.66,,
Dubai,Pouille,Gulbis,Kohlschreiber,Sakharov,5,5,1.19,4.72,,
Dubai,Khachanov,Istomin,Tsitsipas,Kukushkin,5,5,1.62,2.29,,
Dubai,Lennard,Haider,Bautista,Mayer,5,5,1.13,5.87,,
Dubai,Sugita,Ivashka,Haase,Halys,5,5,1.44,2.78,,
Dubai,Dzumhur,Maden,Baghdatis,Troicki,5,5,1.75,2.08,,
Dubai,Donskoy,Kavcic,Paire,Nishioka,5,5,1.53,2.53,,
Dubai,Baghdatis,Troicki,Coric,Gasquet,5,5,2.57,1.51,,
Dubai,Krajinovic,Fabbiano,Struff,Haider-Maurer,5,5,1.07,8.75,,
Dubai,Coric,Gasquet,Herbert,Sousa,5,5,1.69,2.18,,
Dubai,Paire,Nishioka,Krajinovic,Fabbiano,5,5,1.32,3.37,,
Dubai,Hugues,Sousa,Pouille,Gulbis,5,5,1.45,2.74,,
Dubai,Bautista,Mayer,Sugita,Ivashka,5,5,1.48,2.67,,
Dubai,Kohlschreiber,Sakharov,Khachanov,Istomin,5,5,1.49,2.62,,
Dubai,Tsitsipas,Kukushkin,Jaziri,Dimitrov,5,5,8.07,1.08,,
Dubai,Haase,Halys,Donskoy,Kavcic,5,5,1.34,3.25,,
Dubai,Jaziri,Dimitrov,Dzumhur,Maden,5,5,1.51,2.58,,
Dubai,Pouille,Khachanov,Bautista,Herbert,4,4,1.27,3.78,,
Dubai,Sugita,Lennard,Coric,Paire,4,4,1.53,2.52,,
Dubai,Donskoy,Dzumhur,Sugita,Struff,4,4,1.92,1.88,,
Dubai,Krajinovic,Baghdatis,Pouille,Khachanov,4,4,2.04,1.77,,
Dubai,Coric,Paire,Donskoy,Dzumhur,4,4,2.36,1.59,,
Dubai,Bautista,Hugues,Tsitsipas,Kohlschreiber,4,4,2.34,1.6,,
Dubai,Tsitsipas,Kohlschreiber,Krajinovic,Baghdatis,4,4,1.75,2.08,,
Dubai,Jaziri,Haase,Jaziri,Haase,4,4,2.85,1.43,,
Dubai,Pouille,Sugita,Bautista,Coric,3,3,1.58,2.4,,
Dubai,Krajinovic,Donskoy,Jaziri,Tsitsipas,3,3,2.46,1.55,,
Dubai,Bautista,Coric,Pouille,Sugita,3,3,1.45,2.77,,
Dubai,Jaziri,Tsitsipas,Krajinovic,Donskoy,3,3,1.63,2.28,,
Dubai,Pouille,Krajinovic,Pouille,Krajinovic,2,2,1.63,2.29,,
Dubai,Bautista,Jaziri,Bautista,Jaziri,2,2,1.2,4.67,,
Dubai,Bautista,Pouille,Bautista,Pouille,1,1,1.64,2.28,,
Sao Paulo,Domingues,Olivo,Garcia-Lopez,Melzer,5,5,1.67,2.2,,
Sao Paulo,Garcia,Melzer,Delbonis,Carballes,5,5,1.57,2.41,,
Sao Paulo,Delbonis,Carballes,Domingues,Olivo,5,5,1.86,1.94,,
Sao Paulo,Ofner,Cecchinato,Mayer,Elias,5,5,1.43,2.8,,
Sao Paulo,Berlocq,Seyboth,Berlocq,Seyboth,5,5,1.09,7.26,,
Sao Paulo,Mayer,Elias,Jarry,Lajovic,5,5,1.86,1.94,,
Sao Paulo,Dutra,Sandgren,Kicker,Estrella,5,5,1.28,3.67,,
Sao Paulo,Kicker,Estrella,Ofner,Cecchinato,5,5,2.52,1.52,,
Sao Paulo,Zeballos,Bellucci,Dutra,Sandgren,5,5,1.84,1.97,,
Sao Paulo,Pella,Moutet,Pella,Moutet,5,5,1.31,3.47,,
Sao Paulo,Jarry,Lajovic,Zeballos,Bellucci,5,5,2.11,1.73,,
Sao Paulo,Clezar,Monteiro,Clezar,Monteiro,5,5,2.45,1.55,,
Sao Paulo,Fognini,Domingues,Mayer,Berlocq,4,4,1.36,3.14,,
Sao Paulo,Garcia,Delbonis,Garcia-Lopez,Delbonis,4,4,2.43,1.56,,
Sao Paulo,Cuevas,Ofner,Fognini,Domingues,4,4,1.17,5.14,,
Sao Paulo,Mayer,Berlocq,Cuevas,Ofner,4,4,1.21,4.41,,
Sao Paulo,Dutra,Kicker,Jarry,Pella,4,4,2.54,1.52,,
Sao Paulo,Zeballos,Monfils,Ramos-Vinolas,Clezar,4,4,1.26,3.88,,
Sao Paulo,Jarry,Pella,Zeballos,Monfils,4,4,3.2,1.35,,
Sao Paulo,Ramos,Clezar,Dutra,Kicker,4,4,1.8,2.01,,
Sao Paulo,Fognini,Garcia,Cuevas,Mayer,3,3,1.76,2.07,,
Sao Paulo,Cuevas,Mayer,Fognini,Garcia-Lopez,3,3,1.44,2.82,,
Sao Paulo,Zeballos,Dutra,Zeballos,Dutra,3,3,1.83,1.98,,
Sao Paulo,Jarry,Ramos,Jarry,Ramos-Vinolas,3,3,2.29,1.63,,
Sao Paulo,Fognini,Cuevas,Fognini,Cuevas,2,2,1.7,2.16,,
Sao Paulo,Jarry,Zeballos,Jarry,Zeballos,2,2,1.85,1.97,,
Sao Paulo,Fognini,Jarry,Fognini,Jarry,1,1,1.36,3.16,,
Indian Wells Masters,Fucsovics,Troicki,Chardy,Benneteau,7,7,2.37,1.58,,
Indian Wells Masters,Smyczek,Djere,Fritz,Opelka,7,7,1.36,3.13,,
Indian Wells Masters,Hugues,Simon,Zeballos,Sugita,7,7,2.84,1.42,,
Indian Wells Masters,Monfils,Ebden,Marterer,Karlovic,7,7,1.91,1.89,,
Indian Wells Masters,Daniel,Norrie,Coric,Young,7,7,1.36,3.16,,
Indian Wells Masters,Mayer,Estrella,Tsitsipas,Albot,7,7,1.41,2.93,,
Indian Wells Masters,Sandgren,Basilashvili,Lajovic,Lacko,7,7,1.71,2.13,,
Indian Wells Masters,De,Lennard,Medvedev,Johnson,7,7,2.06,1.76,,
Indian Wells Masters,Sousa,Youzhny,Verdasco,Pella,7,7,1.59,2.35,,
Indian Wells Masters,Auger,Pospisil,Polansky,Copil,7,7,2.26,1.64,,
Indian Wells Masters,Sela,Gojowczyk,Shapovalov,Berankis,7,7,1.37,3.09,,
Indian Wells Masters,Baghdatis,Nishioka,Delbonis,Harrison,7,7,3.4,1.32,,
Indian Wells Masters,Bhambri,Mahut,Krueger,Paire,7,7,2.43,1.56,,
Indian Wells Masters,Zverev,Kukushkin,Donaldson,King,7,7,1.24,4.04,,
Indian Wells Masters,Escobedo,Tiafoe,Kicker,Vesely,7,7,2.42,1.56,,
Indian Wells Masters,Fabbiano,Klahn,Donskoy,Khachanov,7,7,3.54,1.3,,
Indian Wells Masters,Donskoy,Khachanov,Baghdatis,Nishioka,7,7,1.27,3.76,,
Indian Wells Masters,Kicker,Vesely,Monfils,Ebden,7,7,1.21,4.37,,
Indian Wells Masters,Medvedev,Johnson,Sousa,Youzhny,7,7,1.58,2.39,,
Indian Wells Masters,Zeballos,Sugita,Escobedo,Tiafoe,7,7,2.81,1.43,,
Indian Wells Masters,Donaldson,King,Bhambri,Mahut,7,7,1.94,1.86,,
Indian Wells Masters,Coric,Young,Herbert,Simon,7,7,2.24,1.65,,
Indian Wells Masters,Fritz,Opelka,Fucsovics,Troicki,7,7,1.67,2.21,,
Indian Wells Masters,Verdasco,Pella,Daniel,Norrie,7,7,2.76,1.45,,
Indian Wells Masters,Tsitsipas,Albot,Sela,Gojowczyk,7,7,2.91,1.41,,
Indian Wells Masters,Shapovalov,Berankis,Sandgren,Basilashvili,7,7,1.55,2.49,,
Indian Wells Masters,Lajovic,Lacko,De,Struff,7,7,1.87,1.93,,
Indian Wells Masters,Marterer,Karlovic,Mayer,Estrella,7,7,1.14,5.73,,
Indian Wells Masters,Chardy,Benneteau,Auger-Aliassime,Pospisil,7,7,2.72,1.46,,
Indian Wells Masters,Polansky,Copil,Smyczek,Djere,7,7,1.34,3.3,,
Indian Wells Masters,Krueger,Paire,Fabbiano,Klahn,7,7,1.83,1.98,,
Indian Wells Masters,Delbonis,Harrison,Zverev,Kukushkin,7,7,1.97,1.83,,
Indian Wells Masters,Cilic,Fucsovics,Berdych,Marterer,6,6,1.34,3.28,,
Indian Wells Masters,Kohlschreiber,Smyczek,Thiem,Tsitsipas,6,6,1.29,3.61,,
Indian Wells Masters,Hugues,Muller,Cuevas,Shapovalov,6,6,2.78,1.44,,
Indian Wells Masters,Monfils,Isner,Anderson,Donskoy,6,6,1.18,4.92,,
Indian Wells Masters,Daniel,Djokovic,Chardy,Fognini,6,6,2.71,1.46,,
Indian Wells Masters,Mayer,Bemelmans,Fritz,Rublev,6,6,2.41,1.57,,
Indian Wells Masters,Ferrer,Sandgren,Medvedev,Berrettini,6,6,1.45,2.76,,
Indian Wells Masters,Martin,De,Kicker,Dzumhur,6,6,3.37,1.33,,
Indian Wells Masters,Sousa,Zverev,Bautista,Donaldson,6,6,1.43,2.84,,
Indian Wells Masters,Raonic,Auger,Mannarino,Polansky,6,6,1.26,3.87,,
Indian Wells Masters,Sela,Edmund,Carreno,Zeballos,6,6,1.39,3,,
Indian Wells Masters,Baghdatis,Schwartzman,Verdasco,Dimitrov,6,6,2.68,1.47,,
Indian Wells Masters,Bhambri,Pouille,Krajinovic,Krueger,6,6,1.24,4.11,,
Indian Wells Masters,Querrey,Zverev,Coric,Ramos-Vinolas,6,6,1.44,2.78,,
Indian Wells Masters,Lopez,Escobedo,Chung,Lajovic,6,6,1.23,4.14,,
Indian Wells Masters,Sock,Fabbiano,Herbert,Muller,6,6,1.99,1.82,,
Indian Wells Masters,Anderson,Donskoy,Monfils,Isner,6,6,1.67,2.2,,
Indian Wells Masters,Kicker,Dzumhur,Kohlschreiber,Smyczek,6,6,1.36,3.14,,
Indian Wells Masters,Medvedev,Berrettini,Sela,Edmund,6,6,3.48,1.31,,
Indian Wells Masters,Carreno,Zeballos,Ferrer,Sandgren,6,6,1.56,2.44,,
Indian Wells Masters,Bautista,Donaldson,Daniel,Djokovic,6,6,7.13,1.1,,
Indian Wells Masters,Coric,Ramos,Lopez,Escobedo,6,6,1.84,1.97,,
