tourney_name,X,X.1,Winner,Loser,roundno,Round.,AvgW,AvgL,Avgoddsw,Avgoddsl
Zhuhai,Andujar,Johnson,De,Mannarino,5,1,1.28,3.64,,
Beijing,Thiem,Tsitsipas,Rublev,Dimitrov,1,5,1.93,1.87,,
Beijing,Thiem,Khachanov,Khachanov,Cuevas,2,5,1.51,2.55,,
Beijing,Tsitsipas,Zverev,Chardy,Cecchinato,2,5,1.32,3.35,,
Beijing,Thiem,Murray,Zhang,Edmund,3,5,3.15,1.35,,
Beijing,Khachanov,Fognini,Evans,Li,3,5,1.12,6.31,,
Beijing,Tsitsipas,Isner,Zverev,Tiafoe,3,5,1.41,2.9,,
Beijing,Zverev,Querrey,Norrie,Garin,3,5,1.72,2.11,,
Beijing,Thiem,Zhang,Auger-Aliassime,Ramos-Vinolas,4,5,1.6,2.31,,
Beijing,Murray,Norrie,Isner,Monfils,4,5,2.21,1.65,,
Beijing,Khachanov,Chardy,Murray,Berrettini,4,5,2.47,1.53,,
Beijing,Fognini,Rublev,Fognini,Kukushkin,4,5,1.68,2.16,,
Beijing,Isner,Evans,Basilashvili,Pella,4,5,1.61,2.3,,
Beijing,Tsitsipas,Basilashvili,Thiem,Gasquet,4,5,1.42,2.84,,
Beijing,Querrey,Schwartzman,Tsitsipas,Lajovic,4,5,1.27,3.76,,
Beijing,Zverev,Auger,Querrey,Bautista,4,5,3.58,1.28,,
Beijing,Thiem,Gasquet,Schwartzman,Verdasco,5,5,1.43,2.79,,
Beijing,Zhang,Edmund,Murray,Norrie,5,4,1.46,2.71,,
Beijing,Norrie,Garin,Khachanov,Chardy,5,4,1.31,3.45,,
Beijing,Murray,Berrettini,Fognini,Rublev,5,4,2.88,1.41,,
Beijing,Khachanov,Cuevas,Thiem,Zhang,5,4,1.13,5.9,,
Beijing,Chardy,Cecchinato,Isner,Evans,5,4,1.57,2.38,,
Beijing,Rublev,Dimitrov,Tsitsipas,Basilashvili,5,4,1.5,2.59,,
Beijing,Fognini,Kukushkin,Querrey,Schwartzman,5,4,2.49,1.53,,
Beijing,Isner,Monfils,Zverev,Auger-Aliassime,5,4,1.4,2.92,,
Beijing,Evans,Li,Khachanov,Fognini,5,3,1.57,2.41,,
Beijing,Basilashvili,Pella,Thiem,Murray,5,3,1.41,2.91,,
Beijing,Tsitsipas,Lajovic,Tsitsipas,Isner,5,3,1.78,2.03,,
Beijing,Querrey,Bautista,Zverev,Querrey,5,3,1.31,3.49,,
Beijing,Schwartzman,Verdasco,Thiem,Khachanov,5,2,1.56,2.43,,
Beijing,Auger,Ramos,Tsitsipas,Zverev,5,2,2.16,1.7,,
Beijing,Zverev,Tiafoe,Thiem,Tsitsipas,5,1,1.85,1.95,,
Tokyo,Djokovic,Millman,Soeda,Struff,1,5,3.67,1.28,,
Tokyo,Djokovic,Goffin,Pouille,Hurkacz,2,5,1.86,1.93,,
Tokyo,Millman,Opelka,Cilic,Sugita,2,5,1.21,4.36,,
Tokyo,Djokovic,Pouille,Nishioka,Sousa,3,5,1.78,2.03,,
Tokyo,Goffin,Chung,Chung,Sonego,3,5,1.59,2.34,,
Tokyo,Opelka,Uchiyama,Uchiyama,Paire,3,5,2,1.8,,
Tokyo,Millman,Daniel,Opelka,Fritz,3,5,2.33,1.6,,
Tokyo,Djokovic,Soeda,Daniel,Coric,4,5,4.88,1.18,,
Tokyo,Pouille,Nishioka,Simon,Andujar,4,5,1.94,1.85,,
Tokyo,Goffin,Shapovalov,Albot,Krajinovic,4,5,2.21,1.66,,
Tokyo,Chung,Cilic,Djokovic,Popyrin,4,5,1.09,7.27,,
Tokyo,Opelka,Simon,Thompson,Londero,4,5,1.47,2.65,,
Tokyo,Uchiyama,Albot,Shapovalov,Kecmanovic,4,5,1.42,2.85,,
Tokyo,Millman,Harris,Goffin,Carreno,4,5,1.62,2.29,,
Tokyo,Daniel,Thompson,Millman,Mannarino,4,5,1.71,2.13,,
Tokyo,Djokovic,Popyrin,Harris,De,5,5,4.77,1.18,,
Tokyo,Soeda,Lennard,Uchiyama,Albot,5,4,2.19,1.67,,
Tokyo,Nishioka,Sousa,Djokovic,Soeda,5,4,1.03,13.19,,
Tokyo,Pouille,Hurkacz,Opelka,Simon,5,4,1.81,1.99,,
Tokyo,Goffin,Carreno,Pouille,Nishioka,5,4,1.77,2.03,,
Tokyo,Shapovalov,Kecmanovic,Daniel,Thompson,5,4,2.43,1.55,,
Tokyo,Chung,Sonego,Millman,Harris,5,4,1.54,2.45,,
Tokyo,Cilic,Sugita,Goffin,Shapovalov,5,4,1.78,2.02,,
Tokyo,Opelka,Fritz,Chung,Cilic,5,4,2.63,1.48,,
Tokyo,Simon,Andujar,Opelka,Uchiyama,5,3,1.51,2.55,,
Tokyo,Albot,Krajinovic,Millman,Daniel,5,3,1.38,3.04,,
Tokyo,Uchiyama,Paire,Djokovic,Pouille,5,3,1.11,6.46,,
Tokyo,Harris,De,Goffin,Chung,5,3,1.48,2.63,,
Tokyo,Millman,Mannarino,Millman,Opelka,5,2,2.02,1.8,,
Tokyo,Thompson,Ignacio,Djokovic,Goffin,5,2,1.13,5.95,,
Tokyo,Daniel,Coric,Djokovic,Millman,5,1,1.04,11.69,,
Shanghai Masters,Medvedev,Zverev,Basilashvili,Albot,1,6,1.62,2.29,,
Shanghai Masters,Medvedev,Tsitsipas,Sousa,Krajinovic,2,6,1.94,1.86,,
Shanghai Masters,Zverev,Berrettini,Fritz,Verdasco,2,6,1.83,1.97,,
Shanghai Masters,Tsitsipas,Djokovic,Hurkacz,Zhang,3,6,1.31,3.46,,
Shanghai Masters,Medvedev,Fognini,Norrie,Simon,3,6,1.89,1.9,,
Shanghai Masters,Berrettini,Thiem,Ramos-Vinolas,Cilic,3,6,3.08,1.37,,
Shanghai Masters,Zverev,Federer,Shapovalov,Tiafoe,3,6,1.51,2.55,,
Shanghai Masters,Djokovic,Isner,Fognini,Querrey,4,6,2.05,1.77,,
Shanghai Masters,Tsitsipas,Hurkacz,Pospisil,Schwartzman,4,6,3.16,1.35,,
Shanghai Masters,Medvedev,Pospisil,Paire,Cecchinato,4,6,1.67,2.19,,
Shanghai Masters,Fognini,Khachanov,Garin,Cuevas,4,6,2.11,1.72,,
Shanghai Masters,Berrettini,Bautista,Chardy,Edmund,4,6,1.91,1.89,,
Shanghai Masters,Thiem,Basilashvili,Monfils,Sonego,4,6,1.29,3.61,,
Shanghai Masters,Zverev,Rublev,Murray,Londero,4,6,1.29,3.56,,
Shanghai Masters,Federer,Goffin,Kukushkin,Kecmanovic,4,6,2.12,1.71,,
Shanghai Masters,Djokovic,Shapovalov,Carreno,Zhang,5,6,1.1,7.11,,
Shanghai Masters,Isner,Pouille,Pouille,Li,5,6,1.1,6.83,,
Shanghai Masters,Hurkacz,Monfils,Opelka,Lajovic,5,6,1.5,2.59,,
Shanghai Masters,Tsitsipas,Auger,Rublev,Coric,5,6,1.66,2.21,,
Shanghai Masters,Medvedev,Norrie,Isner,De,5,6,2.02,1.79,,
Shanghai Masters,Pospisil,Sousa,Millman,Pella,5,6,1.75,2.07,,
Shanghai Masters,Fognini,Murray,Berrettini,Struff,5,6,1.51,2.55,,
Shanghai Masters,Khachanov,Fritz,Auger-Aliassime,Bublik,5,6,1.72,2.12,,
Shanghai Masters,Bautista,Opelka,Goffin,Gasquet,5,6,1.34,3.22,,
Shanghai Masters,Berrettini,Garin,Basilashvili,Paire,5,5,1.7,2.14,,
Shanghai Masters,Basilashvili,Paire,Hurkacz,Monfils,5,5,2.89,1.41,,
Shanghai Masters,Thiem,Carreno,Federer,Ramos-Vinolas,5,5,1.09,7.52,,
Shanghai Masters,Zverev,Chardy,Pospisil,Sousa,5,5,1.79,2.01,,
Shanghai Masters,Rublev,Millman,Fognini,Murray,5,5,1.72,2.11,,
Shanghai Masters,Goffin,Kukushkin,Medvedev,Norrie,5,5,1.12,6.18,,
Shanghai Masters,Federer,Ramos,Tsitsipas,Auger-Aliassime,5,5,1.41,2.88,,
Shanghai Masters,Shapovalov,Tiafoe,Berrettini,Garin,6,5,1.24,4.11,,
Shanghai Masters,Pouille,Li,Isner,Pouille,6,5,1.46,2.71,,
Shanghai Masters,Isner,De,Bautista,Opelka,6,5,1.62,2.29,,
Shanghai Masters,Monfils,Sonego,Khachanov,Fritz,6,5,1.48,2.65,,
Shanghai Masters,Hurkacz,Zhang,Zverev,Chardy,6,5,1.26,3.87,,
Shanghai Masters,Auger,Bublik,Rublev,Millman,6,5,1.47,2.66,,
Shanghai Masters,Norrie,Simon,Goffin,Kukushkin,6,5,1.23,4.12,,
Shanghai Masters,Sousa,Krajinovic,Djokovic,Shapovalov,6,5,1.08,7.82,,
Shanghai Masters,Pospisil,Schwartzman,Thiem,Carreno,6,5,1.43,2.82,,
Shanghai Masters,Fognini,Querrey,Fognini,Khachanov,6,4,2.8,1.43,,
Shanghai Masters,Murray,Ignacio,Medvedev,Pospisil,6,4,1.08,7.91,,
Shanghai Masters,Fritz,Verdasco,Berrettini,Bautista,6,4,1.71,2.14,,
Shanghai Masters,Opelka,Lajovic,Djokovic,Isner,6,4,1.09,7.7,,
Shanghai Masters,Garin,Cuevas,Tsitsipas,Hurkacz,6,4,1.38,3.04,,
Shanghai Masters,Berrettini,Lennard,Federer,Goffin,6,4,1.22,4.34,,
Shanghai Masters,Basilashvili,Albot,Thiem,Basilashvili,6,4,1.24,4.1,,
Shanghai Masters,Paire,Cecchinato,Zverev,Rublev,6,4,1.57,2.41,,
Shanghai Masters,Carreno,Zhang,Medvedev,Fognini,6,3,1.21,4.42,,
Shanghai Masters,Chardy,Edmund,Tsitsipas,Djokovic,6,3,6.57,1.11,,
Shanghai Masters,Millman,Pella,Zverev,Federer,6,3,2.85,1.43,,
Shanghai Masters,Rublev,Coric,Berrettini,Thiem,6,3,2.35,1.6,,
Shanghai Masters,Goffin,Gasquet,Medvedev,Tsitsipas,6,2,1.4,2.97,,
Shanghai Masters,Kukushkin,Kecmanovic,Zverev,Berrettini,6,2,1.6,2.35,,
Shanghai Masters,Ramos,Cilic,Medvedev,Zverev,6,1,1.54,2.49,,
Antwerp,Murray,Wawrinka,Pella,Gojowczyk,1,5,1.55,2.44,,
Antwerp,Wawrinka,Sinner,Tsonga,Sonego,2,5,1.33,3.31,,
Antwerp,Murray,Humbert,Struff,Barrere,2,5,1.56,2.4,,
Antwerp,Sinner,Tiafoe,Lopez,Norrie,3,5,2.31,1.6,,
Antwerp,Wawrinka,Simon,Copil,Delbonis,3,5,1.33,3.28,,
Antwerp,Murray,Copil,Kwon,Gasquet,3,5,2.32,1.6,,
Antwerp,Humbert,Pella,Sinner,Majchrzak,3,5,1.87,1.92,,
Antwerp,Sinner,Monfils,Simon,Darcis,4,5,1.26,3.79,,
Antwerp,Tiafoe,Lennard,Murray,Coppejans,4,5,1.07,8.7,,
Antwerp,Wawrinka,Lopez,Humbert,Kovalik,4,5,1.25,3.92,,
Antwerp,Simon,Tsonga,Tiafoe,Maden,4,5,1.75,2.06,,
Antwerp,Murray,Cuevas,Cuevas,Dellien,4,5,1.23,4.13,,
Antwerp,Copil,Schwartzman,Pella,Kwon,4,4,1.82,1.98,,
Antwerp,Pella,Woo,Simon,Tsonga,4,4,3.43,1.31,,
Antwerp,Humbert,Goffin,Wawrinka,Lopez,4,4,1.41,2.89,,
Antwerp,Sinner,Majchrzak,Tiafoe,Struff,5,4,2.32,1.6,,
Antwerp,Tiafoe,Maden,Copil,Schwartzman,5,4,2.92,1.4,,
Antwerp,Lennard,Barrere,Sinner,Monfils,5,4,3.19,1.35,,
Antwerp,Lopez,Norrie,Murray,Cuevas,5,4,1.3,3.48,,
Antwerp,Simon,Darcis,Humbert,Goffin,5,4,3.59,1.29,,
Antwerp,Tsonga,Sonego,Sinner,Tiafoe,5,3,1.97,1.83,,
Antwerp,Cuevas,Dellien,Wawrinka,Simon,5,3,1.51,2.54,,
Antwerp,Murray,Coppejans,Murray,Copil,5,3,1.25,3.92,,
Antwerp,Copil,Delbonis,Humbert,Pella,5,3,1.64,2.26,,
Antwerp,Pella,Gojowczyk,Wawrinka,Sinner,5,2,1.41,2.88,,
Antwerp,Woo,Gasquet,Murray,Humbert,5,2,1.46,2.71,,
Antwerp,Humbert,Kovalik,Murray,Wawrinka,5,1,2.52,1.52,,
Moscow,Rublev,Mannarino,Seppi,Garin,1,5,1.86,1.93,,
Moscow,Rublev,Cilic,Rosol,Londero,2,5,2.21,1.66,,
Moscow,Mannarino,Seppi,Mannarino,Dzumhur,2,5,1.73,2.09,,
Moscow,Rublev,Milojevic,Carballes,Berankis,3,5,3.32,1.32,,
Moscow,Cilic,Chardy,Kecmanovic,Dubrivnyy,3,5,1.2,4.55,,
Moscow,Mannarino,Lajovic,Kukushkin,Donskoy,3,5,1.53,2.48,,
Moscow,Seppi,Khachanov,Kohlschreiber,Herbert,3,5,1.63,2.25,,
Moscow,Milojevic,Avidzba,Chardy,Jarry,4,5,1.4,2.92,,
Moscow,Rublev,Gerasimov,Karlovic,Bedene,4,5,3.28,1.33,,
Moscow,Cilic,Karlovic,Rublev,Bublik,4,5,1.33,3.27,,
Moscow,Chardy,Kecmanovic,Gerasimov,Fabbiano,4,5,1.27,3.69,,
Moscow,Mannarino,Kukushkin,Avidzba,Kachmazov,4,5,1.34,3.25,,
Moscow,Lajovic,Rosol,Seppi,Carballes,4,4,1.41,2.88,,
Moscow,Seppi,Carballes,Mannarino,Kukushkin,4,4,1.6,2.31,,
Moscow,Khachanov,Kohlschreiber,Lajovic,Rosol,4,4,1.65,2.22,,
Moscow,Avidzba,Kachmazov,Khachanov,Kohlschreiber,5,4,1.33,3.26,,
Moscow,Gerasimov,Fabbiano,Milojevic,Avidzba,5,4,1.26,3.84,,
Moscow,Rublev,Bublik,Rublev,Gerasimov,5,4,1.46,2.69,,
Moscow,Karlovic,Bedene,Chardy,Kecmanovic,5,4,1.67,2.18,,
Moscow,Chardy,Jarry,Cilic,Karlovic,5,4,1.31,3.39,,
Moscow,Kecmanovic,Dubrivnyy,Mannarino,Lajovic,5,3,1.59,2.35,,
Moscow,Mannarino,Dzumhur,Seppi,Khachanov,5,3,3.6,1.29,,
Moscow,Kukushkin,Donskoy,Cilic,Chardy,5,3,1.76,2.06,,
Moscow,Rosol,Ignacio,Rublev,Milojevic,5,3,1.06,9.04,,
Moscow,Seppi,Garin,Mannarino,Seppi,5,2,1.59,2.35,,
Moscow,Carballes,Berankis,Rublev,Cilic,5,2,1.6,2.33,,
Moscow,Kohlschreiber,Hugues,Rublev,Mannarino,5,1,1.43,2.81,,
Stockholm,Shapovalov,Krajinovic,Travaglia,Opelka,1,5,3.23,1.34,,
Stockholm,Shapovalov,Sugita,Evans,Tomic,2,5,1.21,4.39,,
Stockholm,Krajinovic,Carreno,Tipsarevic,Moutet,2,5,2.86,1.41,,
Stockholm,Sugita,Tipsarevic,Nishioka,Albot,3,5,2.09,1.74,,
Stockholm,Shapovalov,Marcel,Carreno,Millman,3,5,1.65,2.23,,
Stockholm,Krajinovic,Nishioka,Mager,Andujar,3,5,2.42,1.57,,
Stockholm,Carreno,Querrey,Querrey,Novak,3,5,1.52,2.51,,
Stockholm,Tipsarevic,Fognini,Stebe,Schnur,4,5,1.35,3.19,,
Stockholm,Sugita,Travaglia,Sugita,Ymer,4,5,1.75,2.06,,
Stockholm,Shapovalov,Popyrin,Popyrin,Otte,4,5,1.4,2.94,,
Stockholm,Marcel,Ymer,Krajinovic,Ruud,4,5,1.48,2.63,,
Stockholm,Krajinovic,Evans,Ymer,Sousa,4,5,1.54,2.45,,
Stockholm,Nishioka,Fritz,Nishioka,Fritz,4,4,2.25,1.63,,
Stockholm,Carreno,Mager,Querrey,Dimitrov,4,4,2.49,1.53,,
Stockholm,Querrey,Dimitrov,Krajinovic,Evans,4,4,1.79,2.01,,
Stockholm,Tipsarevic,Moutet,Carreno,Mager,5,4,1.11,6.51,,
Stockholm,Sugita,Ymer,Sugita,Travaglia,5,4,2.05,1.76,,
Stockholm,Travaglia,Opelka,Tipsarevic,Fognini,5,4,3.76,1.27,,
Stockholm,Popyrin,Otte,Shapovalov,Popyrin,5,4,1.4,2.9,,
Stockholm,Ymer,Sousa,Stebe,Ymer,5,4,3.72,1.27,,
Stockholm,Marcel,Schnur,Krajinovic,Nishioka,5,3,1.62,2.28,,
Stockholm,Evans,Tomic,Carreno,Querrey,5,3,1.75,2.07,,
Stockholm,Krajinovic,Ruud,Shapovalov,Stebe,5,3,1.23,4.21,,
Stockholm,Nishioka,Albot,Sugita,Tipsarevic,5,3,1.95,1.85,,
Stockholm,Carreno,Millman,Krajinovic,Carreno,5,2,2.22,1.66,,
Stockholm,Mager,Andujar,Shapovalov,Sugita,5,2,1.11,7.01,,
Stockholm,Querrey,Novak,Shapovalov,Krajinovic,5,1,1.53,2.49,,
Basel,Federer,De,Struff,Kecmanovic,1,5,1.57,2.38,,
Basel,Federer,Tsitsipas,Federer,Gojowczyk,2,5,1.03,12.78,,
Basel,De,Opelka,De,Dellien,2,5,1.07,8.31,,
Basel,Federer,Wawrinka,Laaksonen,Paire,3,5,2.34,1.59,,
Basel,Tsitsipas,Krajinovic,Albot,Lajovic,3,5,1.75,2.06,,
Basel,Opelka,Bautista,Opelka,Garin,3,5,1.42,2.81,,
Basel,De,Lennard,Fognini,Popyrin,3,5,1.97,1.82,,
Basel,Federer,Albot,Fritz,Zverev,4,5,4.03,1.24,,
Basel,Wawrinka,Tiafoe,Gasquet,Londero,4,5,1.48,2.62,,
Basel,Tsitsipas,Berankis,Tsitsipas,Ramos-Vinolas,4,5,1.15,5.45,,
Basel,Krajinovic,Fognini,Bautista,Copil,4,5,1.29,3.61,,
Basel,Opelka,Goffin,Berankis,Andujar,4,5,1.41,2.89,,
Basel,Bautista,Gasquet,Krajinovic,Djere,4,5,1.16,5.32,,
Basel,Lennard,Laaksonen,Goffin,Cilic,4,5,1.53,2.49,,
Basel,De,Fritz,Wawrinka,Cuevas,4,5,1.22,4.19,,
Basel,Federer,Gojowczyk,Tiafoe,Evans,5,5,2.22,1.66,,
Basel,Albot,Lajovic,Federer,Albot,5,4,1.02,14.1,,
Basel,Tiafoe,Evans,De,Fritz,5,4,1.59,2.34,,
Basel,Wawrinka,Cuevas,Struff,Laaksonen,5,4,1.31,3.4,,
Basel,Tsitsipas,Ramos,Opelka,Goffin,5,4,3.3,1.33,,
Basel,Berankis,Andujar,Bautista,Gasquet,5,4,1.38,3.04,,
Basel,Krajinovic,Djere,Tsitsipas,Berankis,5,4,1.17,5.04,,
Basel,Fognini,Popyrin,Wawrinka,Tiafoe,5,4,1.3,3.52,,
Basel,Goffin,Cilic,Krajinovic,Fognini,5,4,1.74,2.09,,
Basel,Opelka,Garin,Opelka,Bautista,5,3,2.7,1.46,,
Basel,Gasquet,Ignacio,De,Struff,5,3,1.48,2.65,,
Basel,Bautista,Copil,Federer,Wawrinka,5,3,1.18,4.88,,
Basel,Laaksonen,Paire,Tsitsipas,Krajinovic,5,3,1.41,2.91,,
Basel,Lennard,Kecmanovic,De,Opelka,5,2,1.5,2.6,,
Basel,De,Dellien,Federer,Tsitsipas,5,2,1.28,3.7,,
Basel,Fritz,Zverev,Federer,De,5,1,1.1,6.88,,
Vienna,Thiem,Schwartzman,Schwartzman,Herbert,1,5,1.37,3.1,,
Vienna,Thiem,Berrettini,Fucsovics,Sonego,2,5,1.59,2.35,,
Vienna,Schwartzman,Monfils,Berrettini,Edmund,2,5,1.3,3.49,,
Vienna,Thiem,Carreno,Dimitrov,Dzumhur,3,5,1.35,3.2,,
Vienna,Berrettini,Rublev,Khachanov,Hurkacz,3,5,1.56,2.4,,
Vienna,Monfils,Bedene,Simon,Lopez,3,5,1.6,2.31,,
Vienna,Schwartzman,Khachanov,Bedene,Pella,3,5,1.64,2.25,,
Vienna,Thiem,Verdasco,Chung,Raonic,4,5,2.43,1.56,,
Vienna,Carreno,Kukushkin,Verdasco,Basilashvili,4,5,2.3,1.61,,
Vienna,Berrettini,Dimitrov,Thiem,Tsonga,4,5,1.46,2.69,,
Vienna,Rublev,Chung,Sinner,Kohlschreiber,4,5,2.11,1.72,,
Vienna,Bedene,Simon,Carreno,Shapovalov,4,5,2.31,1.61,,
Vienna,Monfils,Sinner,Querrey,Mannarino,4,5,1.65,2.23,,
Vienna,Schwartzman,Querrey,Rublev,Bublik,4,5,1.37,3.09,,
Vienna,Khachanov,Fucsovics,Kukushkin,Coric,4,5,2.26,1.63,,
Vienna,Thiem,Tsonga,Monfils,Novak,5,5,1.24,4.02,,
Vienna,Verdasco,Basilashvili,Berrettini,Dimitrov,5,4,1.68,2.18,,
Vienna,Carreno,Shapovalov,Khachanov,Fucsovics,5,4,1.39,2.96,,
Vienna,Kukushkin,Coric,Schwartzman,Querrey,5,4,1.75,2.07,,
Vienna,Berrettini,Edmund,Carreno,Kukushkin,5,4,1.43,2.83,,
Vienna,Dimitrov,Dzumhur,Rublev,Chung,5,4,1.54,2.47,,
Vienna,Chung,Raonic,Bedene,Simon,5,4,1.62,2.27,,
Vienna,Rublev,Bublik,Thiem,Verdasco,5,4,1.25,3.97,,
Vienna,Bedene,Pella,Monfils,Sinner,5,4,1.86,1.94,,
Vienna,Simon,Lopez,Berrettini,Rublev,5,3,1.65,2.24,,
Vienna,Sinner,Kohlschreiber,Thiem,Carreno,5,3,1.27,3.81,,
Vienna,Monfils,Novak,Schwartzman,Khachanov,5,3,2.33,1.6,,
Vienna,Schwartzman,Hugues,Monfils,Bedene,5,3,1.66,2.21,,
Vienna,Querrey,Mannarino,Thiem,Berrettini,5,2,1.62,2.3,,
Vienna,Fucsovics,Sonego,Schwartzman,Monfils,5,2,2.13,1.72,,
Vienna,Khachanov,Hurkacz,Thiem,Schwartzman,5,1,1.29,3.63,,
Paris Masters,Djokovic,Shapovalov,Albot,Basilashvili,1,6,2.39,1.57,,
Paris Masters,Djokovic,Dimitrov,Cilic,Hurkacz,2,6,1.55,2.47,,
Paris Masters,Shapovalov,Nadal,Struff,Nishioka,2,6,1.54,2.48,,
Paris Masters,Djokovic,Tsitsipas,Verdasco,Coric,3,6,2.04,1.77,,
Paris Masters,Dimitrov,Garin,Raonic,Norrie,3,6,1.58,2.39,,
Paris Masters,Shapovalov,Monfils,Chardy,Querrey,3,6,2.01,1.8,,
Paris Masters,Nadal,Tsonga,Garin,Cuevas,3,6,1.59,2.36,,
Paris Masters,Djokovic,Edmund,Paire,Dzumhur,4,6,1.7,2.16,,
Paris Masters,Tsitsipas,De,Tsonga,Rublev,4,6,2,1.8,,
Paris Masters,Garin,Chardy,Mannarino,Ruud,4,6,1.42,2.87,,
Paris Masters,Dimitrov,Thiem,Moutet,Lajovic,4,6,1.81,2,,
Paris Masters,Shapovalov,Zverev,Fritz,Tiafoe,4,6,2.04,1.77,,
Paris Masters,Monfils,Albot,De,Djere,4,6,1.09,7.62,,
Paris Masters,Tsonga,Lennard,Edmund,Berankis,4,6,1.8,2,,
Paris Masters,Nadal,Wawrinka,Shapovalov,Simon,4,6,1.45,2.74,,
Paris Masters,Djokovic,Moutet,Dimitrov,Humbert,5,6,1.6,2.34,,
Paris Masters,Edmund,Schwartzman,Struff,Khachanov,5,5,2.46,1.55,,
Paris Masters,De,Bautista,Albot,Seppi,5,5,1.83,1.98,,
Paris Masters,Tsitsipas,Fritz,Chardy,Medvedev,5,5,5.5,1.15,,
Paris Masters,Chardy,Medvedev,Zverev,Verdasco,5,5,1.32,3.36,,
Paris Masters,Garin,Isner,Thiem,Raonic,5,5,1.54,2.47,,
Paris Masters,Dimitrov,Goffin,Shapovalov,Fognini,5,5,1.44,2.78,,
Paris Masters,Thiem,Raonic,Garin,Isner,5,5,2.54,1.51,,
Paris Masters,Zverev,Verdasco,Tsitsipas,Fritz,5,5,1.29,3.63,,
Paris Masters,Shapovalov,Fognini,Dimitrov,Goffin,5,5,2.06,1.76,,
Paris Masters,Monfils,Paire,De,Bautista,5,5,1.79,2.02,,
Paris Masters,Albot,Seppi,Monfils,Paire,5,5,1.39,2.98,,
Paris Masters,Lennard,Khachanov,Wawrinka,Cilic,5,5,1.58,2.38,,
Paris Masters,Tsonga,Berrettini,Djokovic,Moutet,5,5,1.01,16.88,,
Paris Masters,Wawrinka,Cilic,Edmund,Schwartzman,5,5,2.47,1.54,,
Paris Masters,Nadal,Mannarino,Nadal,Mannarino,5,5,1.1,6.87,,
Paris Masters,Moutet,Lajovic,Tsonga,Berrettini,6,5,2.4,1.57,,
Paris Masters,Edmund,Berankis,Garin,Chardy,6,4,2.5,1.54,,
Paris Masters,De,Djere,Dimitrov,Thiem,6,4,2.19,1.68,,
Paris Masters,Fritz,Tiafoe,Tsitsipas,De,6,4,1.6,2.34,,
Paris Masters,Chardy,Querrey,Djokovic,Edmund,6,4,1.08,8.23,,
Paris Masters,Garin,Cuevas,Tsonga,Struff,6,4,1.56,2.43,,
Paris Masters,Dimitrov,Humbert,Shapovalov,Zverev,6,4,2.91,1.41,,
Paris Masters,Raonic,Norrie,Nadal,Wawrinka,6,4,1.24,4.13,,
Paris Masters,Verdasco,Coric,Monfils,Albot,6,4,1.25,3.98,,
Paris Masters,Shapovalov,Simon,Dimitrov,Garin,6,3,1.22,4.27,,
Paris Masters,Paire,Dzumhur,Djokovic,Tsitsipas,6,3,1.32,3.41,,
Paris Masters,Albot,Basilashvili,Shapovalov,Monfils,6,3,1.72,2.12,,
Paris Masters,Lennard,Nishioka,Nadal,Tsonga,6,3,1.15,5.47,,
Paris Masters,Tsonga,Rublev,Djokovic,Dimitrov,6,2,1.1,6.99,,
Paris Masters,Cilic,Hurkacz,Shapovalov,Nadal,6,2,4.94,1.18,,
Paris Masters,Mannarino,Ruud,Djokovic,Shapovalov,6,1,1.13,5.98,,
Tour Finals,Tsitsipas,Thiem,Djokovic,Berrettini,1,3,1.11,6.72,,
Tour Finals,Tsitsipas,Federer,Thiem,Federer,2,3,3.62,1.29,,
Tour Finals,Thiem,Zverev,Tsitsipas,Medvedev,2,3,3.03,1.39,,
Tour Finals,Nadal,Medvedev,Zverev,Nadal,3,3,2.98,1.4,,
Tour Finals,Nadal,Tsitsipas,Federer,Berrettini,3,3,1.16,5.43,,
Tour Finals,Zverev,Nadal,Thiem,Djokovic,3,3,5.15,1.17,,
Tour Finals,Tsitsipas,Medvedev,Nadal,Medvedev,3,3,2.16,1.71,,
Tour Finals,Zverev,Medvedev,Tsitsipas,Zverev,3,3,2.09,1.75,,
Tour Finals,Tsitsipas,Zverev,Berrettini,Thiem,3,3,3.2,1.36,,
Tour Finals,Federer,Djokovic,Federer,Djokovic,3,3,3.12,1.37,,
Tour Finals,Thiem,Djokovic,Nadal,Tsitsipas,3,3,1.41,2.93,,
Tour Finals,Djokovic,Berrettini,Zverev,Medvedev,3,3,1.92,1.9,,
Tour Finals,Thiem,Federer,Tsitsipas,Federer,3,2,3.39,1.33,,
Tour Finals,Federer,Berrettini,Thiem,Zverev,3,2,1.78,2.06,,
Tour Finals,Berrettini,Thiem,Tsitsipas,Thiem,3,1,1.96,1.86,,
